거래일자,N,연속,누적,종목코드,종목명,현재가,등락률,거래량,시가,고가,저가,PER
20250107,2.0,1.0,3.0,062970,한국첨단소재,9370.0,29.96,14376168.0,8860.0,9370.0,8140.0,-17.75
20250107,3.0,1.0,1.0,417840,저스템,9210.0,29.9,2315345.0,7070.0,9210.0,6810.0,-17.68
20250107,4.0,3.0,3.0,208710,바이오로그디바이스,932.0,29.99,25420393.0,760.0,932.0,753.0,-3.74
20250107,5.0,1.0,1.0,171010,램테크놀러지,4055.0,29.97,880970.0,3270.0,4055.0,3205.0,-40.55
20250107,6.0,1.0,1.0,060240,스타코링크,579.0,29.82,1285226.0,449.0,579.0,449.0,-1.16
