거래일자,N,연속,누적,종목코드,종목명,현재가,등락률,거래량,시가,고가,저가,PER
20250114,1.0,1.0,1.0,363260,모비데이즈,2350.0,29.83,18441267.0,1815.0,2350.0,1800.0,-43.52
20250114,2.0,1.0,1.0,070300,엑스큐어,3760.0,29.88,3958688.0,3000.0,3760.0,3000.0,-6.27
