거래일자,N,연속,누적,종목코드,종목명,현재가,등락률,거래량,시가,고가,저가,PER
20250206,1.0,1.0,1.0,004440,삼일씨엔에스,4120.0,29.97,1571146.0,3340.0,4120.0,3340.0,-80.78
20250206,1.0,1.0,1.0,112290,와이씨켐,25000.0,29.8,2384100.0,20150.0,25000.0,19050.0,-19.28
20250206,2.0,1.0,1.0,260970,에스앤디,56000.0,29.78,823326.0,49550.0,56000.0,47950.0,12.65
20250206,3.0,1.0,1.0,382150,온코크로스,13070.0,29.92,14247146.0,10570.0,13070.0,10530.0,-22.93
20250206,4.0,1.0,2.0,171010,램테크놀러지,4860.0,29.95,2573444.0,3760.0,4860.0,3640.0,-48.6
