거래일자,N,연속,누적,종목코드,종목명,현재가,등락률,거래량,시가,고가,저가,PER
20250113,1.0,1.0,1.0,008250,이건산업,7210.0,29.91,8223206.0,5540.0,7210.0,5400.0,-42.41
20250113,2.0,1.0,1.0,,대원전선우,5360.0,29.78,4189201.0,4430.0,5360.0,4365.0,43.93
20250113,1.0,1.0,1.0,147830,제룡산업,7730.0,29.92,11606259.0,6920.0,7730.0,6810.0,24.08
20250113,2.0,1.0,1.0,017510,세명전기,6760.0,30.0,10724591.0,5600.0,6760.0,5350.0,19.77
20250113,3.0,1.0,1.0,030350,드래곤플라이,1582.0,29.99,6286891.0,1224.0,1582.0,1224.0,-0.78
