거래일자,N,연속,누적,종목코드,종목명,현재가,등락률,거래량,시가,고가,저가,PER
20250131,2.0,1.0,1.0,033160,엠케이전자,8890.0,29.97,608016.0,8890.0,8890.0,8890.0,-4.72
20250131,3.0,1.0,1.0,300080,플리토,20850.0,29.91,1313638.0,18300.0,20850.0,18000.0,-51.61
20250131,4.0,1.0,1.0,232680,라온테크,8820.0,29.9,2799514.0,6850.0,8820.0,6810.0,20.8
20250131,5.0,1.0,1.0,032580,피델릭스,1540.0,29.96,9545078.0,1522.0,1540.0,1400.0,-19.49
