거래일자,N,연속,누적,종목코드,종목명,현재가,등락률,거래량,시가,고가,저가,PER
20250203,1.0,1.0,1.0,,한국석유,16540.0,29.93,7244978.0,14000.0,16540.0,13710.0,12.74
20250203,2.0,1.0,1.0,152550,한국ANKOR유전,383.0,29.83,29666860.0,350.0,383.0,346.0,
20250203,2.0,1.0,1.0,301300,바이브컴퍼니,6180.0,29.97,3413422.0,4780.0,6180.0,4535.0,-7.07
20250203,3.0,1.0,1.0,351320,에스에이티이엔지,2100.0,29.95,197439.0,2100.0,2100.0,2100.0,-5.19
