거래일자,N,연속,누적,종목코드,종목명,현재가,등락률,거래량,시가,고가,저가,PER
20250122,1.0,1.0,1.0,119850,지엔씨에너지,13190.0,29.95,7998394.0,10290.0,13190.0,10230.0,5.41
20250122,2.0,1.0,1.0,046970,우리로,1673.0,29.99,37979664.0,1337.0,1673.0,1290.0,-15.21
20250122,3.0,1.0,1.0,069540,빛과전자,1219.0,29.96,13307752.0,956.0,1219.0,939.0,-1.69
20250122,4.0,1.0,3.0,123010,아이윈플러스,1626.0,29.98,14094912.0,1440.0,1626.0,1338.0,-5.91
20250122,5.0,1.0,1.0,313760,캐리,3220.0,29.84,2135345.0,2490.0,3220.0,2480.0,-1.16
20250122,6.0,1.0,1.0,177350,베셀,1311.0,29.93,1506020.0,1009.0,1311.0,1000.0,-0.9
